"country","year","population"
"Italy",2023,59499452
"Jersey",1950,57134
"Jersey",1951,58040
"Jersey",1952,58738
"Jersey",1953,59385
"Jersey",1954,60018
"Jersey",1955,60631
"Jersey",1956,61205
"Jersey",1957,61782
"Jersey",1958,62398
"Jersey",1959,63023
"Jersey",1960,63668
"Jersey",1961,64320
"Jersey",1962,64980
"Jersey",1963,65641
"Jersey",1964,66292
"Jersey",1965,66936
"Jersey",1966,67554
"Jersey",1967,68161
"Jersey",1968,68706
"Jersey",1969,69201
"Jersey",1970,69670
"Jersey",1971,70417
"Jersey",1972,71499
"Jersey",1973,72577
"Jersey",1974,73588
"Jersey",1975,74525
"Jersey",1976,75214
"Jersey",1977,75604
"Jersey",1978,75907
"Jersey",1979,76227
"Jersey",1980,76548
"Jersey",1981,77067
"Jersey",1982,77839
"Jersey",1983,78681
"Jersey",1984,79529
"Jersey",1985,80392
"Jersey",1986,81192
"Jersey",1987,81917
"Jersey",1988,82609
"Jersey",1989,83331
"Jersey",1990,84210
"Jersey",1991,84906
"Jersey",1992,85238
"Jersey",1993,85501
"Jersey",1994,85716
"Jersey",1995,85887
"Jersey",1996,86192
"Jersey",1997,86679
"Jersey",1998,87141
"Jersey",1999,87544
"Jersey",2000,87854
"Jersey",2001,88402
"Jersey",2002,89309
"Jersey",2003,90296
"Jersey",2004,91271
"Jersey",2005,92266
"Jersey",2006,93245
"Jersey",2007,94226
"Jersey",2008,95195
"Jersey",2009,96154
"Jersey",2010,97121
"Jersey",2011,98039
"Jersey",2012,98926
"Jersey",2013,99757
"Jersey",2014,100582
"Jersey",2015,101223
"Jersey",2016,101700
"Jersey",2017,102131
"Jersey",2018,102530
"Jersey",2019,102864
"Jersey",2020,103138
"Jersey",2021,103337
"Jersey",2022,103493
"Jersey",2023,103679
"Liechtenstein",1950,13786
"Liechtenstein",1951,14026
"Liechtenstein",1952,14251
"Liechtenstein",1953,14489
"Liechtenstein",1954,14736
"Liechtenstein",1955,14992
"Liechtenstein",1956,15265
"Liechtenstein",1957,15562
"Liechtenstein",1958,15878
"Liechtenstein",1959,16189
"Liechtenstein",1960,16511
"Liechtenstein",1961,16882
"Liechtenstein",1962,17299
"Liechtenstein",1963,17724
"Liechtenstein",1964,18170
"Liechtenstein",1965,18631
"Liechtenstein",1966,19090
"Liechtenstein",1967,19574
"Liechtenstein",1968,20105
"Liechtenstein",1969,20650
"Liechtenstein",1970,21170
"Liechtenstein",1971,21618
"Liechtenstein",1972,22022
"Liechtenstein",1973,22421
"Liechtenstein",1974,22826
"Liechtenstein",1975,23223
"Liechtenstein",1976,23610
"Liechtenstein",1977,23994
"Liechtenstein",1978,24367
"Liechtenstein",1979,24748
"Liechtenstein",1980,25113
"Liechtenstein",1981,25487
"Liechtenstein",1982,25870
"Liechtenstein",1983,26261
"Liechtenstein",1984,26652
"Liechtenstein",1985,27036
"Liechtenstein",1986,27405
"Liechtenstein",1987,27783
"Liechtenstein",1988,28166
"Liechtenstein",1989,28555
"Liechtenstein",1990,28911
"Liechtenstein",1991,29303
"Liechtenstein",1992,29750
"Liechtenstein",1993,30198
"Liechtenstein",1994,30623
"Liechtenstein",1995,31054
"Liechtenstein",1996,31496
"Liechtenstein",1997,31922
"Liechtenstein",1998,32341
"Liechtenstein",1999,32751
"Liechtenstein",2000,33136
"Liechtenstein",2001,33469
"Liechtenstein",2002,33769
"Liechtenstein",2003,34089
"Liechtenstein",2004,34409
"Liechtenstein",2005,34713
"Liechtenstein",2006,35002
"Liechtenstein",2007,35249
"Liechtenstein",2008,35466
"Liechtenstein",2009,35739
"Liechtenstein",2010,36021
"Liechtenstein",2011,36295
"Liechtenstein",2012,36620
"Liechtenstein",2013,36930
"Liechtenstein",2014,37191
"Liechtenstein",2015,37424
"Liechtenstein",2016,37635
"Liechtenstein",2017,37871
"Liechtenstein",2018,38157
"Liechtenstein",2019,38462
"Liechtenstein",2020,38793
"Liechtenstein",2021,39062
"Liechtenstein",2022,39336
"Liechtenstein",2023,39621
"Luxembourg",1950,296578
"Luxembourg",1951,298159
"Luxembourg",1952,299907
"Luxembourg",1953,301691
"Luxembourg",1954,303488
"Luxembourg",1955,305313
"Luxembourg",1956,306953
"Luxembourg",1957,308438
"Luxembourg",1958,310039
"Luxembourg",1959,312041
"Luxembourg",1960,313886
"Luxembourg",1961,316345
"Luxembourg",1962,319662
"Luxembourg",1963,322856
"Luxembourg",1964,326232
"Luxembourg",1965,329709
"Luxembourg",1966,333085
"Luxembourg",1967,335524
"Luxembourg",1968,337014
"Luxembourg",1969,338270
"Luxembourg",1970,339338
"Luxembourg",1971,341961
"Luxembourg",1972,346085
"Luxembourg",1973,349205
"Luxembourg",1974,351432
"Luxembourg",1975,353686
"Luxembourg",1976,355878
"Luxembourg",1977,358251
"Luxembourg",1978,361046
"Luxembourg",1979,362896
"Luxembourg",1980,363710
"Luxembourg",1981,364486
"Luxembourg",1982,365060
"Luxembourg",1983,365492
"Luxembourg",1984,365904
"Luxembourg",1985,366664
"Luxembourg",1986,368408
"Luxembourg",1987,370790
"Luxembourg",1988,373786
"Luxembourg",1989,377384
"Luxembourg",1990,381707
"Luxembourg",1991,386820
"Luxembourg",1992,391973
"Luxembourg",1993,397210
"Luxembourg",1994,402596
"Luxembourg",1995,408237
"Luxembourg",1996,413779
"Luxembourg",1997,418970
"Luxembourg",1998,424158
"Luxembourg",1999,429909
"Luxembourg",2000,436142
"Luxembourg",2001,441755
"Luxembourg",2002,446393
"Luxembourg",2003,451845
"Luxembourg",2004,458307
"Luxembourg",2005,465372
"Luxembourg",2006,472871
"Luxembourg",2007,480277
"Luxembourg",2008,488995
"Luxembourg",2009,498195
"Luxembourg",2010,507418
"Luxembourg",2011,518583
"Luxembourg",2012,530952
"Luxembourg",2013,543359
"Luxembourg",2014,556285
"Luxembourg",2015,569541
"Luxembourg",2016,583511
"Luxembourg",2017,596505
"Luxembourg",2018,608108
"Luxembourg",2019,620166
"Luxembourg",2020,630597
"Luxembourg",2021,640276
"Luxembourg",2022,653316
"Luxembourg",2023,665101
"Malta",1950,294684
"Malta",1951,300462
"Malta",1952,304914
"Malta",1953,309349
"Malta",1954,313753
"Malta",1955,318148
"Malta",1956,322464
"Malta",1957,326704
"Malta",1958,329415
"Malta",1959,330361
"Malta",1960,330829
"Malta",1961,330855
"Malta",1962,330499
"Malta",1963,329814
"Malta",1964,328794
"Malta",1965,327408
"Malta",1966,325676
"Malta",1967,323820
"Malta",1968,323515
"Malta",1969,324760
"Malta",1970,326016
"Malta",1971,327298
"Malta",1972,328616
"Malta",1973,330057
"Malta",1974,331686
"Malta",1975,333458
"Malta",1976,335291
"Malta",1977,337169
"Malta",1978,339069
"Malta",1979,340974
"Malta",1980,342882
"Malta",1981,344756
"Malta",1982,346654
"Malta",1983,348597
"Malta",1984,350555
"Malta",1985,352567
"Malta",1986,355082
"Malta",1987,358089
"Malta",1988,361226
"Malta",1989,364530
"Malta",1990,367913
"Malta",1991,371335
"Malta",1992,374806
"Malta",1993,378221
"Malta",1994,381467
"Malta",1995,384559
"Malta",1996,387627
"Malta",1997,390687
"Malta",1998,393782
"Malta",1999,396896
"Malta",2000,399905
"Malta",2001,402788
"Malta",2002,405572
"Malta",2003,408236
"Malta",2004,410800
"Malta",2005,413323
"Malta",2006,415463
"Malta",2007,417201
"Malta",2008,418969
"Malta",2009,420800
"Malta",2010,422652
"Malta",2011,424634
"Malta",2012,426616
"Malta",2013,428457
"Malta",2014,434494
"Malta",2015,444979
"Malta",2016,455273
"Malta",2017,467902
"Malta",2018,484559
"Malta",2019,504017
"Malta",2020,518213
"Malta",2021,524383
"Malta",2022,528194
"Malta",2023,532964
"Monaco",1950,19689
"Monaco",1951,20370
"Monaco",1952,20577
"Monaco",1953,20686
"Monaco",1954,20687
"Monaco",1955,20605
"Monaco",1956,20744
"Monaco",1957,21120
"Monaco",1958,21427
"Monaco",1959,21671
"Monaco",1960,21829
"Monaco",1961,21927
"Monaco",1962,22100
"Monaco",1963,22411
"Monaco",1964,22709
"Monaco",1965,22965
"Monaco",1966,23151
"Monaco",1967,23261
"Monaco",1968,23461
"Monaco",1969,23854
"Monaco",1970,24252
"Monaco",1971,24604
"Monaco",1972,24884
"Monaco",1973,25095
"Monaco",1974,25260
"Monaco",1975,25523
"Monaco",1976,25918
"Monaco",1977,26293
"Monaco",1978,26628
"Monaco",1979,26913
"Monaco",1980,27146
"Monaco",1981,27317
"Monaco",1982,27584
"Monaco",1983,27983
"Monaco",1984,28378
"Monaco",1985,28756
"Monaco",1986,29119
"Monaco",1987,29470
"Monaco",1988,29805
"Monaco",1989,30107
"Monaco",1990,30380
"Monaco",1991,30654
"Monaco",1992,30908
"Monaco",1993,31165
"Monaco",1994,31398
"Monaco",1995,31635
"Monaco",1996,31859
"Monaco",1997,32090
"Monaco",1998,32289
"Monaco",1999,32435
"Monaco",2000,32476
"Monaco",2001,32464
"Monaco",2002,32441
"Monaco",2003,32396
"Monaco",2004,32328
"Monaco",2005,32232
"Monaco",2006,32082
"Monaco",2007,31858
"Monaco",2008,31861
"Monaco",2009,32388
"Monaco",2010,33187
"Monaco",2011,33968
"Monaco",2012,34738
"Monaco",2013,35475
"Monaco",2014,36154
"Monaco",2015,36785
"Monaco",2016,37301
"Monaco",2017,37700
"Monaco",2018,38178
"Monaco",2019,38131
"Monaco",2020,38074
"Monaco",2021,38548
"Monaco",2022,38949
"Monaco",2023,38978
"Netherlands",1950,10113759
"Netherlands",1951,10264537
"Netherlands",1952,10382295
"Netherlands",1953,10493533
"Netherlands",1954,10615730
"Netherlands",1955,10751230
"Netherlands",1956,10889768
"Netherlands",1957,11026877
"Netherlands",1958,11187365
"Netherlands",1959,11348108
"Netherlands",1960,11486909
"Netherlands",1961,11639371
"Netherlands",1962,11807552
"Netherlands",1963,11969156
"Netherlands",1964,12131887
"Netherlands",1965,12301136
"Netherlands",1966,12464282
"Netherlands",1967,12607834
"Netherlands",1968,12740849
"Netherlands",1969,12890638
"Netherlands",1970,13052082
"Netherlands",1971,13208353
"Netherlands",1972,13342780
"Netherlands",1973,13453743
"Netherlands",1974,13559670
"Netherlands",1975,13680031
"Netherlands",1976,13786640
"Netherlands",1977,13868607
"Netherlands",1978,13953922
"Netherlands",1979,14050176
"Netherlands",1980,14162687
"Netherlands",1981,14262690
"Netherlands",1982,14333902
"Netherlands",1983,14396901
"Netherlands",1984,14462810
"Netherlands",1985,14538958
"Netherlands",1986,14626489
"Netherlands",1987,14724947
"Netherlands",1988,14825916
"Netherlands",1989,14921107
"Netherlands",1990,15030884
"Netherlands",1991,15155091
"Netherlands",1992,15276786
"Netherlands",1993,15389718
"Netherlands",1994,15485453
"Netherlands",1995,15565033
"Netherlands",1996,15640031
"Netherlands",1997,15723620
"Netherlands",1998,15827109
"Netherlands",1999,15940182
"Netherlands",2000,16058758
"Netherlands",2001,16182705
"Netherlands",2002,16288060
"Netherlands",2003,16366914
"Netherlands",2004,16425561
"Netherlands",2005,16465707
"Netherlands",2006,16493851
"Netherlands",2007,16531360
"Netherlands",2008,16597257
"Netherlands",2009,16684147
"Netherlands",2010,16771232
"Netherlands",2011,16851061
"Netherlands",2012,16915191
"Netherlands",2013,16967065
"Netherlands",2014,17030087
"Netherlands",2015,17107427
"Netherlands",2016,17204694
"Netherlands",2017,17315375
"Netherlands",2018,17421284
"Netherlands",2019,17537506
"Netherlands",2020,17636732
"Netherlands",2021,17730564
"Netherlands",2022,17904422
"Netherlands",2023,18092525
"Norway",1950,3265199
"Norway",1951,3295966
"Norway",1952,3327841
"Norway",1953,3361032
"Norway",1954,3394397
"Norway",1955,3428531
"Norway",1956,3461075
"Norway",1957,3491981
"Norway",1958,3523007
"Norway",1959,3552829
"Norway",1960,3581119
"Norway",1961,3609660
"Norway",1962,3638841
"Norway",1963,3666498
"Norway",1964,3694318
"Norway",1965,3723175
"Norway",1966,3752787
"Norway",1967,3784113
"Norway",1968,3816088
"Norway",1969,3847306
"Norway",1970,3875352
"Norway",1971,3902754
"Norway",1972,3932910
"Norway",1973,3960597
"Norway",1974,3985284
"Norway",1975,4007368
"Norway",1976,4026219
"Norway",1977,4043259
"Norway",1978,4058668
"Norway",1979,4072502
"Norway",1980,4085601
"Norway",1981,4099675
"Norway",1982,4114740
"Norway",1983,4128332
"Norway",1984,4139970
"Norway",1985,4152401
"Norway",1986,4167252
"Norway",1987,4186821
"Norway",1988,4209471
"Norway",1989,4226915
"Norway",1990,4241438
"Norway",1991,4261618
"Norway",1992,4286256
"Norway",1993,4311865
"Norway",1994,4336467
"Norway",1995,4358991
"Norway",1996,4381137
"Norway",1997,4404986
"Norway",1998,4431307
"Norway",1999,4461788
"Norway",2000,4490866
"Norway",2001,4513652
"Norway",2002,4538014
"Norway",2003,4564666
"Norway",2004,4591740
"Norway",2005,4623119
"Norway",2006,4660485
"Norway",2007,4709017
"Norway",2008,4768099
"Norway",2009,4828624
"Norway",2010,4889160
"Norway",2011,4952968
"Norway",2012,5018456
"Norway",2013,5080125
"Norway",2014,5137397
"Norway",2015,5189776
"Norway",2016,5235977
"Norway",2017,5276806
"Norway",2018,5311751
"Norway",2019,5347735
"Norway",2020,5379274
"Norway",2021,5408081
"Norway",2022,5456795
"Norway",2023,5519166
"Portugal",1950,8418877
"Portugal",1951,8474202
"Portugal",1952,8523424
"Portugal",1953,8572744
"Portugal",1954,8616967
"Portugal",1955,8662890
"Portugal",1956,8704062
"Portugal",1957,8743287
"Portugal",1958,8792776
"Portugal",1959,8840373
"Portugal",1960,8873224
"Portugal",1961,8888381
"Portugal",1962,8895775
"Portugal",1963,8898302
"Portugal",1964,8895763
"Portugal",1965,8889623
"Portugal",1966,8872477
"Portugal",1967,8845842
"Portugal",1968,8809709
"Portugal",1969,8754238
"Portugal",1970,8669522
"Portugal",1971,8685586
"Portugal",1972,8815589
"Portugal",1973,8939234
"Portugal",1974,9059175
"Portugal",1975,9182303
"Portugal",1976,9310264
"Portugal",1977,9438170
"Portugal",1978,9556398
"Portugal",1979,9663303
"Portugal",1980,9763622
"Portugal",1981,9837589
"Portugal",1982,9885845
"Portugal",1983,9925257
"Portugal",1984,9956893
"Portugal",1985,9979475
"Portugal",1986,9993098
"Portugal",1987,10001991
"Portugal",1988,10004589
"Portugal",1989,10001379
"Portugal",1990,9989528
"Portugal",1991,9969182
"Portugal",1992,9960345
"Portugal",1993,9972341
"Portugal",1994,9998486
"Portugal",1995,10031755
"Portugal",1996,10067655
"Portugal",1997,10110548
"Portugal",1998,10159524
"Portugal",1999,10214877
"Portugal",2000,10283196
"Portugal",2001,10354328
"Portugal",2002,10413046
"Portugal",2003,10454245
"Portugal",2004,10481384
"Portugal",2005,10502994
"Portugal",2006,10524122
"Portugal",2007,10546821
"Portugal",2008,10564085
"Portugal",2009,10576264
"Portugal",2010,10578659
"Portugal",2011,10557049
"Portugal",2012,10513154
"Portugal",2013,10458286
"Portugal",2014,10406202
"Portugal",2015,10370266
"Portugal",2016,10346377
"Portugal",2017,10330836
"Portugal",2018,10325353
"Portugal",2019,10343218
"Portugal",2020,10370519
"Portugal",2021,10390956
"Portugal",2022,10417075
"Portugal",2023,10430735
"SanMarino",1950,12970
"SanMarino",1951,13145
"SanMarino",1952,13300
"SanMarino",1953,13457
"SanMarino",1954,13630
"SanMarino",1955,13816
"SanMarino",1956,14074
"SanMarino",1957,14410
"SanMarino",1958,14745
"SanMarino",1959,15094
"SanMarino",1960,15448
"SanMarino",1961,15821
"SanMarino",1962,16195
"SanMarino",1963,16604
"SanMarino",1964,16997
"SanMarino",1965,17326
"SanMarino",1966,17548
"SanMarino",1967,17713
"SanMarino",1968,17884
"SanMarino",1969,18049
"SanMarino",1970,18193
"SanMarino",1971,18444
"SanMarino",1972,18809
"SanMarino",1973,19018
"SanMarino",1974,19051
"SanMarino",1975,19074
"SanMarino",1976,19136
"SanMarino",1977,20039
"SanMarino",1978,21050
"SanMarino",1979,21346
"SanMarino",1980,21608
"SanMarino",1981,21868
"SanMarino",1982,22076
"SanMarino",1983,22254
"SanMarino",1984,22372
"SanMarino",1985,22509
"SanMarino",1986,22663
"SanMarino",1987,22710
"SanMarino",1988,22865
"SanMarino",1989,23175
"SanMarino",1990,23501
"SanMarino",1991,23823
"SanMarino",1992,24147
"SanMarino",1993,24497
"SanMarino",1994,24853
"SanMarino",1995,25181
"SanMarino",1996,25502
"SanMarino",1997,25819
"SanMarino",1998,26148
"SanMarino",1999,26483
"SanMarino",2000,26823
"SanMarino",2001,27173
"SanMarino",2002,27513
"SanMarino",2003,27871
"SanMarino",2004,28230
"SanMarino",2005,28600
"SanMarino",2006,28964
"SanMarino",2007,29334
"SanMarino",2008,29720
"SanMarino",2009,30113
"SanMarino",2010,30648
"SanMarino",2011,32194
"SanMarino",2012,33494
"SanMarino",2013,33641
"SanMarino",2014,33753
"SanMarino",2015,33926
"SanMarino",2016,34187
"SanMarino",2017,34404
"SanMarino",2018,34557
"SanMarino",2019,34674
"SanMarino",2020,34796
"SanMarino",2021,34599
"SanMarino",2022,34113
"SanMarino",2023,33761
"Spain",1950,28077049
"Spain",1951,28214862
"Spain",1952,28406044
"Spain",1953,28632700
"Spain",1954,28857829
"Spain",1955,29089775
"Spain",1956,29323672
"Spain",1957,29569969
"Spain",1958,29849659
"Spain",1959,30140708
"Spain",1960,30404938
"Spain",1961,30699568
"Spain",1962,31040105
"Spain",1963,31379830
"Spain",1964,31741585
"Spain",1965,32110669
"Spain",1966,32465886
"Spain",1967,32820749
"Spain",1968,33170122
"Spain",1969,33496941
"Spain",1970,33812721
"Spain",1971,34157449
"Spain",1972,34539861
"Spain",1973,34926520
"Spain",1974,35361763
"Spain",1975,35795771
"Spain",1976,36176272
"Spain",1977,36551267
"Spain",1978,36904972
"Spain",1979,37230368
"Spain",1980,37537561
"Spain",1981,37812707
"Spain",1982,38047097
"Spain",1983,38253248
"Spain",1984,38437483
"Spain",1985,38601315
"Spain",1986,38735706
"Spain",1987,38852007
"Spain",1988,38952262
"Spain",1989,39029556
"Spain",1990,39084975
"Spain",1991,39201749
"Spain",1992,39420344
"Spain",1993,39651627
"Spain",1994,39858722
"Spain",1995,40052733
"Spain",1996,40237375
"Spain",1997,40423823
"Spain",1998,40617436
"Spain",1999,40812855
"Spain",2000,41019773
"Spain",2001,41245604
"Spain",2002,41755702
"Spain",2003,42506541
"Spain",2004,43234563
"Spain",2005,43958884
"Spain",2006,44695446
"Spain",2007,45516501
"Spain",2008,46235055
"Spain",2009,46635182
"Spain",2010,46840470
"Spain",2011,46998040
"Spain",2012,47018321
"Spain",2013,46860393
"Spain",2014,46720186
"Spain",2015,46683683
"Spain",2016,46732766
"Spain",2017,46868594
"Spain",2018,47092817
"Spain",2019,47435120
"Spain",2020,47679482
"Spain",2021,47735670
"Spain",2022,47828386
"Spain",2023,47911583
"Sweden",1950,7016565
"Sweden",1951,7072884
"Sweden",1952,7124675
"Sweden",1953,7171425
"Sweden",1954,7213461
"Sweden",1955,7262328
"Sweden",1956,7315523
"Sweden",1957,7366883
"Sweden",1958,7414352
"Sweden",1959,7453561
"Sweden",1960,7484597
"Sweden",1961,7519997
"Sweden",1962,7561517
"Sweden",1963,7604207
"Sweden",1964,7661190
"Sweden",1965,7733011
"Sweden",1966,7805586
"Sweden",1967,7866404
"Sweden",1968,7912122
"Sweden",1969,7968013
"Sweden",1970,8042783
"Sweden",1971,8098105
"Sweden",1972,8122427
"Sweden",1973,8137164
"Sweden",1974,8160636
"Sweden",1975,8192642
"Sweden",1976,8222393
"Sweden",1977,8251698
"Sweden",1978,8275793
"Sweden",1979,8293749
"Sweden",1980,8310470
"Sweden",1981,8320460
"Sweden",1982,8325179
"Sweden",1983,8328917
"Sweden",1984,8336484
"Sweden",1985,8350249
"Sweden",1986,8369682
"Sweden",1987,8397651
"Sweden",1988,8436358
"Sweden",1989,8492819
"Sweden",1990,8558569
"Sweden",1991,8616954
"Sweden",1992,8667577
"Sweden",1993,8718036
"Sweden",1994,8780193
"Sweden",1995,8826299
"Sweden",1996,8840329
"Sweden",1997,8845524
"Sweden",1998,8850606
"Sweden",1999,8857691
"Sweden",2000,8872100
"Sweden",2001,8896018
"Sweden",2002,8925044
"Sweden",2003,8958432
"Sweden",2004,8993806
"Sweden",2005,9029770
"Sweden",2006,9080626
"Sweden",2007,9148277
"Sweden",2008,9219903
"Sweden",2009,9298738
"Sweden",2010,9378234
"Sweden",2011,9449262
"Sweden",2012,9519479
"Sweden",2013,9600621
"Sweden",2014,9696437
"Sweden",2015,9799482
"Sweden",2016,9923281
"Sweden",2017,10057864
"Sweden",2018,10175401
"Sweden",2019,10279122
"Sweden",2020,10353680
"Sweden",2021,10416136
"Sweden",2022,10487333
"Sweden",2023,10551493
"Switzerland",1950,4692642
"Switzerland",1951,4748088
"Switzerland",1952,4811614
"Switzerland",1953,4875655
"Switzerland",1954,4938751
"Switzerland",1955,5002116
"Switzerland",1956,5065626
"Switzerland",1957,5130170
"Switzerland",1958,5196449
"Switzerland",1959,5262809
"Switzerland",1960,5327776
"Switzerland",1961,5434125
"Switzerland",1962,5573701
"Switzerland",1963,5694162
"Switzerland",1964,5789156
"Switzerland",1965,5856417
"Switzerland",1966,5917969
"Switzerland",1967,5991734
"Switzerland",1968,6067659
"Switzerland",1969,6136354
"Switzerland",1970,6180925
"Switzerland",1971,6213535
"Switzerland",1972,6261087
"Switzerland",1973,6307408
"Switzerland",1974,6341381
"Switzerland",1975,6338600
"Switzerland",1976,6302555
"Switzerland",1977,6281365
"Switzerland",1978,6282044
"Switzerland",1979,6294719
"Switzerland",1980,6319848
"Switzerland",1981,6354561
"Switzerland",1982,6391805
"Switzerland",1983,6419309
"Switzerland",1984,6442418
"Switzerland",1985,6470959
"Switzerland",1986,6504748
"Switzerland",1987,6545771
"Switzerland",1988,6594145
"Switzerland",1989,6647786
"Switzerland",1990,6713167
"Switzerland",1991,6796942
"Switzerland",1992,6875049
"Switzerland",1993,6938107
"Switzerland",1994,6993594
"Switzerland",1995,7040481
"Switzerland",1996,7071884
"Switzerland",1997,7089163
"Switzerland",1998,7110294
"Switzerland",1999,7144118
"Switzerland",2000,7184003
"Switzerland",2001,7226391
"Switzerland",2002,7278744
"Switzerland",2003,7333450
"Switzerland",2004,7384196
"Switzerland",2005,7431824
"Switzerland",2006,7478514
"Switzerland",2007,7545386
"Switzerland",2008,7641729
"Switzerland",2009,7737642
"Switzerland",2010,7825751
"Switzerland",2011,7914378
"Switzerland",2012,7998927
"Switzerland",2013,8091197
"Switzerland",2014,8190238
"Switzerland",2015,8283940
"Switzerland",2016,8374902
"Switzerland",2017,8453628
"Switzerland",2018,8516339
"Switzerland",2019,8577526
"Switzerland",2020,8640582
"Switzerland",2021,8707018
"Switzerland",2022,8792180
"Switzerland",2023,8870564
"UnitedKingdom",1950,50121020
"UnitedKingdom",1951,50346822
"UnitedKingdom",1952,50496231
"UnitedKingdom",1953,50727037
"UnitedKingdom",1954,50958246
"UnitedKingdom",1955,51176749
"UnitedKingdom",1956,51400459
"UnitedKingdom",1957,51655911
"UnitedKingdom",1958,51935639
"UnitedKingdom",1959,52226466
"UnitedKingdom",1960,52538549
"UnitedKingdom",1961,52884952
"UnitedKingdom",1962,53272836
"UnitedKingdom",1963,53652940
"UnitedKingdom",1964,54009131
"UnitedKingdom",1965,54359022
"UnitedKingdom",1966,54676346
"UnitedKingdom",1967,54973659
"UnitedKingdom",1968,55240654
"UnitedKingdom",1969,55456208
"UnitedKingdom",1970,55663801
"UnitedKingdom",1971,55890372
"UnitedKingdom",1972,56079239
"UnitedKingdom",1973,56188788
"UnitedKingdom",1974,56224550
"UnitedKingdom",1975,56220138
"UnitedKingdom",1976,56201144
"UnitedKingdom",1977,56175831
"UnitedKingdom",1978,56175552
"UnitedKingdom",1979,56218759
"UnitedKingdom",1980,56282102
"UnitedKingdom",1981,56304591
"UnitedKingdom",1982,56292761
"UnitedKingdom",1983,56332059
"UnitedKingdom",1984,56451312
"UnitedKingdom",1985,56606416
"UnitedKingdom",1986,56751925
"UnitedKingdom",1987,56886020
"UnitedKingdom",1988,57026540
"UnitedKingdom",1989,57182137
"UnitedKingdom",1990,57367867
"UnitedKingdom",1991,57555199
"UnitedKingdom",1992,57719272
"UnitedKingdom",1993,57861036
"UnitedKingdom",1994,58003200
"UnitedKingdom",1995,58154632
"UnitedKingdom",1996,58298563
"UnitedKingdom",1997,58447090
"UnitedKingdom",1998,58626822
"UnitedKingdom",1999,58838660
"UnitedKingdom",2000,59057336
"UnitedKingdom",2001,59288095
"UnitedKingdom",2002,59540763
"UnitedKingdom",2003,59820385
"UnitedKingdom",2004,60169964
"UnitedKingdom",2005,60596108
"UnitedKingdom",2006,61051093
"UnitedKingdom",2007,61535860
"UnitedKingdom",2008,62027303
"UnitedKingdom",2009,62506221
"UnitedKingdom",2010,63006484
"UnitedKingdom",2011,63509285
"UnitedKingdom",2012,63960487
"UnitedKingdom",2013,64389386
"UnitedKingdom",2014,64865914
"UnitedKingdom",2015,65382107
"UnitedKingdom",2016,65893359
"UnitedKingdom",2017,66354474
"UnitedKingdom",2018,66752473
"UnitedKingdom",2019,67110958
"UnitedKingdom",2020,67351860
"UnitedKingdom",2021,67668789
"UnitedKingdom",2022,68179315
"UnitedKingdom",2023,68682965
