"country","year","population"
"SaintVincentandtheGrenadines",2003,113151
"SaintVincentandtheGrenadines",2004,112855
"SaintVincentandtheGrenadines",2005,112465
"SaintVincentandtheGrenadines",2006,112026
"SaintVincentandtheGrenadines",2007,111541
"SaintVincentandtheGrenadines",2008,111046
"SaintVincentandtheGrenadines",2009,110522
"SaintVincentandtheGrenadines",2010,109976
"SaintVincentandtheGrenadines",2011,109366
"SaintVincentandtheGrenadines",2012,108754
"SaintVincentandtheGrenadines",2013,108156
"SaintVincentandtheGrenadines",2014,107555
"SaintVincentandtheGrenadines",2015,106975
"SaintVincentandtheGrenadines",2016,106365
"SaintVincentandtheGrenadines",2017,105675
"SaintVincentandtheGrenadines",2018,104938
"SaintVincentandtheGrenadines",2019,104182
"SaintVincentandtheGrenadines",2020,103540
"SaintVincentandtheGrenadines",2021,102848
"SaintVincentandtheGrenadines",2022,102062
"SaintVincentandtheGrenadines",2023,101331
"Suriname",1950,195575
"Suriname",1951,200519
"Suriname",1952,206362
"Suriname",1953,212373
"Suriname",1954,218640
"Suriname",1955,225202
"Suriname",1956,232154
"Suriname",1957,239488
"Suriname",1958,247246
"Suriname",1959,255394
"Suriname",1960,263936
"Suriname",1961,272798
"Suriname",1962,283918
"Suriname",1963,297044
"Suriname",1964,309049
"Suriname",1965,320009
"Suriname",1966,331136
"Suriname",1967,342687
"Suriname",1968,354623
"Suriname",1969,366916
"Suriname",1970,379450
"Suriname",1971,391941
"Suriname",1972,397420
"Suriname",1973,395777
"Suriname",1974,393690
"Suriname",1975,391182
"Suriname",1976,388297
"Suriname",1977,385072
"Suriname",1978,381512
"Suriname",1979,377608
"Suriname",1980,375393
"Suriname",1981,375471
"Suriname",1982,376567
"Suriname",1983,378762
"Suriname",1984,382201
"Suriname",1985,386983
"Suriname",1986,392344
"Suriname",1987,396921
"Suriname",1988,402230
"Suriname",1989,408415
"Suriname",1990,412500
"Suriname",1991,415022
"Suriname",1992,417602
"Suriname",1993,419357
"Suriname",1994,422385
"Suriname",1995,429612
"Suriname",1996,438835
"Suriname",1997,448068
"Suriname",1998,457414
"Suriname",1999,466923
"Suriname",2000,476650
"Suriname",2001,486566
"Suriname",2002,496565
"Suriname",2003,506423
"Suriname",2004,513927
"Suriname",2005,519322
"Suriname",2006,525003
"Suriname",2007,531028
"Suriname",2008,537252
"Suriname",2009,543580
"Suriname",2010,549932
"Suriname",2011,556279
"Suriname",2012,562640
"Suriname",2013,569025
"Suriname",2014,575382
"Suriname",2015,581633
"Suriname",2016,587765
"Suriname",2017,593719
"Suriname",2018,599517
"Suriname",2019,605780
"Suriname",2020,612322
"Suriname",2021,617905
"Suriname",2022,623173
"Suriname",2023,628892
"Uruguay",1950,2234414
"Uruguay",1951,2256416
"Uruguay",1952,2281111
"Uruguay",1953,2308051
"Uruguay",1954,2336874
"Uruguay",1955,2367034
"Uruguay",1956,2398370
"Uruguay",1957,2430772
"Uruguay",1958,2463868
"Uruguay",1959,2497153
"Uruguay",1960,2529964
"Uruguay",1961,2562047
"Uruguay",1962,2593293
"Uruguay",1963,2623766
"Uruguay",1964,2653182
"Uruguay",1965,2681172
"Uruguay",1966,2707655
"Uruguay",1967,2732282
"Uruguay",1968,2754606
"Uruguay",1969,2773985
"Uruguay",1970,2790810
"Uruguay",1971,2806462
"Uruguay",1972,2821648
"Uruguay",1973,2837142
"Uruguay",1974,2853947
"Uruguay",1975,2872328
"Uruguay",1976,2891395
"Uruguay",1977,2909470
"Uruguay",1978,2925715
"Uruguay",1979,2939907
"Uruguay",1980,2951956
"Uruguay",1981,2963250
"Uruguay",1982,2975488
"Uruguay",1983,2988778
"Uruguay",1984,3002495
"Uruguay",1985,3017043
"Uruguay",1986,3032845
"Uruguay",1987,3049897
"Uruguay",1988,3067959
"Uruguay",1989,3086255
"Uruguay",1990,3104403
"Uruguay",1991,3122358
"Uruguay",1992,3139703
"Uruguay",1993,3156351
"Uruguay",1994,3172839
"Uruguay",1995,3189438
"Uruguay",1996,3206330
"Uruguay",1997,3223350
"Uruguay",1998,3239286
"Uruguay",1999,3254020
"Uruguay",2000,3266211
"Uruguay",2001,3274257
"Uruguay",2002,3278867
"Uruguay",2003,3281189
"Uruguay",2004,3283158
"Uruguay",2005,3285775
"Uruguay",2006,3289508
"Uruguay",2007,3295155
"Uruguay",2008,3302183
"Uruguay",2009,3310093
"Uruguay",2010,3318582
"Uruguay",2011,3326829
"Uruguay",2012,3335405
"Uruguay",2013,3345335
"Uruguay",2014,3356342
"Uruguay",2015,3368022
"Uruguay",2016,3379280
"Uruguay",2017,3388444
"Uruguay",2018,3394539
"Uruguay",2019,3397205
"Uruguay",2020,3398967
"Uruguay",2021,3396692
"Uruguay",2022,3390913
"Uruguay",2023,3388083
"Venezuela",1950,5488857
"Venezuela",1951,5732602
"Venezuela",1952,5981378
"Venezuela",1953,6234772
"Venezuela",1954,6492813
"Venezuela",1955,6755819
"Venezuela",1956,7024322
"Venezuela",1957,7299443
"Venezuela",1958,7581980
"Venezuela",1959,7869229
"Venezuela",1960,8160085
"Venezuela",1961,8455922
"Venezuela",1962,8756880
"Venezuela",1963,9064020
"Venezuela",1964,9377715
"Venezuela",1965,9697795
"Venezuela",1966,10024859
"Venezuela",1967,10358515
"Venezuela",1968,10697536
"Venezuela",1969,11040280
"Venezuela",1970,11387793
"Venezuela",1971,11741013
"Venezuela",1972,12099184
"Venezuela",1973,12463538
"Venezuela",1974,12835356
"Venezuela",1975,13215889
"Venezuela",1976,13606285
"Venezuela",1977,14006819
"Venezuela",1978,14416681
"Venezuela",1979,14834552
"Venezuela",1980,15258226
"Venezuela",1981,15687305
"Venezuela",1982,16121875
"Venezuela",1983,16562202
"Venezuela",1984,17008838
"Venezuela",1985,17461432
"Venezuela",1986,17923541
"Venezuela",1987,18394970
"Venezuela",1988,18871020
"Venezuela",1989,19348925
"Venezuela",1990,19827007
"Venezuela",1991,20304898
"Venezuela",1992,20780945
"Venezuela",1993,21254524
"Venezuela",1994,21725187
"Venezuela",1995,22193822
"Venezuela",1996,22662116
"Venezuela",1997,23131691
"Venezuela",1998,23601340
"Venezuela",1999,24066596
"Venezuela",2000,24526708
"Venezuela",2001,24979933
"Venezuela",2002,25435673
"Venezuela",2003,25892711
"Venezuela",2004,26340843
"Venezuela",2005,26785797
"Venezuela",2006,27224691
"Venezuela",2007,27649367
"Venezuela",2008,28053694
"Venezuela",2009,28438296
"Venezuela",2010,28813101
"Venezuela",2011,29185219
"Venezuela",2012,29553828
"Venezuela",2013,29912196
"Venezuela",2014,30254080
"Venezuela",2015,30573970
"Venezuela",2016,30765718
"Venezuela",2017,30565331
"Venezuela",2018,29807592
"Venezuela",2019,28938095
"Venezuela",2020,28444078
"Venezuela",2021,28237831
"Venezuela",2022,28213016
"Venezuela",2023,28300860
