"country","year","population"
"Sudan",2023,50042799
"Tanzania",1950,7625152
"Tanzania",1951,7812973
"Tanzania",1952,8009083
"Tanzania",1953,8213118
"Tanzania",1954,8424793
"Tanzania",1955,8644857
"Tanzania",1956,8874778
"Tanzania",1957,9115792
"Tanzania",1958,9367594
"Tanzania",1959,9629268
"Tanzania",1960,9901421
"Tanzania",1961,10187888
"Tanzania",1962,10487756
"Tanzania",1963,10799529
"Tanzania",1964,11127827
"Tanzania",1965,11470727
"Tanzania",1966,11827464
"Tanzania",1967,12200115
"Tanzania",1968,12602078
"Tanzania",1969,13036702
"Tanzania",1970,13492672
"Tanzania",1971,13971452
"Tanzania",1972,14479313
"Tanzania",1973,15010099
"Tanzania",1974,15561630
"Tanzania",1975,16138364
"Tanzania",1976,16736216
"Tanzania",1977,17352936
"Tanzania",1978,17976568
"Tanzania",1979,18592045
"Tanzania",1980,19189770
"Tanzania",1981,19784713
"Tanzania",1982,20398573
"Tanzania",1983,21079877
"Tanzania",1984,21779067
"Tanzania",1985,22501696
"Tanzania",1986,23258959
"Tanzania",1987,24030376
"Tanzania",1988,24769690
"Tanzania",1989,25438760
"Tanzania",1990,26110209
"Tanzania",1991,26780442
"Tanzania",1992,27457597
"Tanzania",1993,28332690
"Tanzania",1994,29442357
"Tanzania",1995,30383497
"Tanzania",1996,30945758
"Tanzania",1997,31578094
"Tanzania",1998,32420462
"Tanzania",1999,33300335
"Tanzania",2000,34260142
"Tanzania",2001,35198302
"Tanzania",2002,36121301
"Tanzania",2003,37089554
"Tanzania",2004,38109667
"Tanzania",2005,39182083
"Tanzania",2006,40294901
"Tanzania",2007,41435509
"Tanzania",2008,42570728
"Tanzania",2009,43633977
"Tanzania",2010,44758489
"Tanzania",2011,46029372
"Tanzania",2012,47374259
"Tanzania",2013,48824134
"Tanzania",2014,50351505
"Tanzania",2015,52020959
"Tanzania",2016,53824011
"Tanzania",2017,55652888
"Tanzania",2018,57437134
"Tanzania",2019,59174889
"Tanzania",2020,60972801
"Tanzania",2021,62830413
"Tanzania",2022,64711821
"Tanzania",2023,66617607
"Togo",1950,1399603
"Togo",1951,1424402
"Togo",1952,1449924
"Togo",1953,1476069
"Togo",1954,1502764
"Togo",1955,1529949
"Togo",1956,1557640
"Togo",1957,1585879
"Togo",1958,1614642
"Togo",1959,1643761
"Togo",1960,1673116
"Togo",1961,1702716
"Togo",1962,1732964
"Togo",1963,1765075
"Togo",1964,1803446
"Togo",1965,1853775
"Togo",1966,1918519
"Togo",1967,1995893
"Togo",1968,2080225
"Togo",1969,2164819
"Togo",1970,2244779
"Togo",1971,2317982
"Togo",1972,2384998
"Togo",1973,2448752
"Togo",1974,2511762
"Togo",1975,2574622
"Togo",1976,2637801
"Togo",1977,2701902
"Togo",1978,2768153
"Togo",1979,2839853
"Togo",1980,2920906
"Togo",1981,3013043
"Togo",1982,3115042
"Togo",1983,3222901
"Togo",1984,3332837
"Togo",1985,3441099
"Togo",1986,3547958
"Togo",1987,3657512
"Togo",1988,3769752
"Togo",1989,3883413
"Togo",1990,3998757
"Togo",1991,4115569
"Togo",1992,4233620
"Togo",1993,4207462
"Togo",1994,4222942
"Togo",1995,4410834
"Togo",1996,4577864
"Togo",1997,4725037
"Togo",1998,4860915
"Togo",1999,5000270
"Togo",2000,5140046
"Togo",2001,5277387
"Togo",2002,5413282
"Togo",2003,5552170
"Togo",2004,5696513
"Togo",2005,5844638
"Togo",2006,6010674
"Togo",2007,6188349
"Togo",2008,6368821
"Togo",2009,6551867
"Togo",2010,6732595
"Togo",2011,6916477
"Togo",2012,7100743
"Togo",2013,7285448
"Togo",2014,7472458
"Togo",2015,7663199
"Togo",2016,7858297
"Togo",2017,8057139
"Togo",2018,8258781
"Togo",2019,8463068
"Togo",2020,8669722
"Togo",2021,8878384
"Togo",2022,9089742
"Togo",2023,9304344
"Uganda",1950,5750916
"Uganda",1951,5911171
"Uganda",1952,6077046
"Uganda",1953,6249442
"Uganda",1954,6428381
"Uganda",1955,6613776
"Uganda",1956,6805457
"Uganda",1957,7003889
"Uganda",1958,7209760
"Uganda",1959,7423433
"Uganda",1960,7640975
"Uganda",1961,7862220
"Uganda",1962,8092231
"Uganda",1963,8333661
"Uganda",1964,8586366
"Uganda",1965,8849210
"Uganda",1966,9122864
"Uganda",1967,9408921
"Uganda",1968,9708633
"Uganda",1969,10014863
"Uganda",1970,10321608
"Uganda",1971,10618205
"Uganda",1972,10885796
"Uganda",1973,11144237
"Uganda",1974,11424845
"Uganda",1975,11725239
"Uganda",1976,12037301
"Uganda",1977,12359671
"Uganda",1978,12692122
"Uganda",1979,13002168
"Uganda",1980,13275750
"Uganda",1981,13556457
"Uganda",1982,13873636
"Uganda",1983,14221891
"Uganda",1984,14607680
"Uganda",1985,15023680
"Uganda",1986,15467581
"Uganda",1987,15954164
"Uganda",1988,16470484
"Uganda",1989,17010704
"Uganda",1990,17569895
"Uganda",1991,18155901
"Uganda",1992,18785037
"Uganda",1993,19445160
"Uganda",1994,20108803
"Uganda",1995,20665674
"Uganda",1996,21231553
"Uganda",1997,21856044
"Uganda",1998,22515809
"Uganda",1999,23257278
"Uganda",2000,24000157
"Uganda",2001,24745678
"Uganda",2002,25532870
"Uganda",2003,26352121
"Uganda",2004,27154512
"Uganda",2005,27963287
"Uganda",2006,28794005
"Uganda",2007,29653438
"Uganda",2008,30539547
"Uganda",2009,31451146
"Uganda",2010,32390800
"Uganda",2011,33354540
"Uganda",2012,34337433
"Uganda",2013,35337050
"Uganda",2014,36395544
"Uganda",2015,37531444
"Uganda",2016,38799153
"Uganda",2017,40177383
"Uganda",2018,41565839
"Uganda",2019,42999636
"Uganda",2020,44457149
"Uganda",2021,45910932
"Uganda",2022,47312718
"Uganda",2023,48656604
"Zambia",1950,2321309
"Zambia",1951,2393307
"Zambia",1952,2467262
"Zambia",1953,2543548
"Zambia",1954,2622274
"Zambia",1955,2703549
"Zambia",1956,2787417
"Zambia",1957,2874074
"Zambia",1958,2963873
"Zambia",1959,3057056
"Zambia",1960,3153731
"Zambia",1961,3254086
"Zambia",1962,3358099
"Zambia",1963,3465912
"Zambia",1964,3577016
"Zambia",1965,3692090
"Zambia",1966,3812003
"Zambia",1967,3936350
"Zambia",1968,4065602
"Zambia",1969,4197117
"Zambia",1970,4321727
"Zambia",1971,4442527
"Zambia",1972,4569311
"Zambia",1973,4702696
"Zambia",1974,4842749
"Zambia",1975,4990086
"Zambia",1976,5143847
"Zambia",1977,5302477
"Zambia",1978,5465378
"Zambia",1979,5631735
"Zambia",1980,5802841
"Zambia",1981,5983300
"Zambia",1982,6178638
"Zambia",1983,6381045
"Zambia",1984,6580498
"Zambia",1985,6780954
"Zambia",1986,6986475
"Zambia",1987,7191286
"Zambia",1988,7391450
"Zambia",1989,7589226
"Zambia",1990,7786165
"Zambia",1991,7981654
"Zambia",1992,8176676
"Zambia",1993,8373922
"Zambia",1994,8576269
"Zambia",1995,8785768
"Zambia",1996,9004058
"Zambia",1997,9237064
"Zambia",1998,9482414
"Zambia",1999,9740012
"Zambia",2000,10017634
"Zambia",2001,10325186
"Zambia",2002,10647957
"Zambia",2003,10983603
"Zambia",2004,11338200
"Zambia",2005,11718820
"Zambia",2006,12129559
"Zambia",2007,12565093
"Zambia",2008,13021327
"Zambia",2009,13490394
"Zambia",2010,13965592
"Zambia",2011,14437795
"Zambia",2012,14913632
"Zambia",2013,15399000
"Zambia",2014,15895318
"Zambia",2015,16399090
"Zambia",2016,16914428
"Zambia",2017,17441329
"Zambia",2018,17973572
"Zambia",2019,18513841
"Zambia",2020,19059395
"Zambia",2021,19603610
"Zambia",2022,20152934
"Zambia",2023,20723968
"Zimbabwe",1950,2790907
"Zimbabwe",1951,2880901
"Zimbabwe",1952,2972914
"Zimbabwe",1953,3067169
"Zimbabwe",1954,3163885
"Zimbabwe",1955,3263220
"Zimbabwe",1956,3365534
"Zimbabwe",1957,3471158
"Zimbabwe",1958,3580186
"Zimbabwe",1959,3692810
"Zimbabwe",1960,3809393
"Zimbabwe",1961,3930400
"Zimbabwe",1962,4055968
"Zimbabwe",1963,4185876
"Zimbabwe",1964,4320003
"Zimbabwe",1965,4458460
"Zimbabwe",1966,4601225
"Zimbabwe",1967,4748308
"Zimbabwe",1968,4900440
"Zimbabwe",1969,5058186
"Zimbabwe",1970,5215918
"Zimbabwe",1971,5374719
"Zimbabwe",1972,5542444
"Zimbabwe",1973,5720412
"Zimbabwe",1974,5908337
"Zimbabwe",1975,6098655
"Zimbabwe",1976,6287108
"Zimbabwe",1977,6449517
"Zimbabwe",1978,6543572
"Zimbabwe",1979,6647557
"Zimbabwe",1980,7041304
"Zimbabwe",1981,7498642
"Zimbabwe",1982,7796501
"Zimbabwe",1983,8098407
"Zimbabwe",1984,8391496
"Zimbabwe",1985,8686815
"Zimbabwe",1986,8982580
"Zimbabwe",1987,9284650
"Zimbabwe",1988,9583100
"Zimbabwe",1989,9864797
"Zimbabwe",1990,10137286
"Zimbabwe",1991,10404820
"Zimbabwe",1992,10702697
"Zimbabwe",1993,10860286
"Zimbabwe",1994,10873145
"Zimbabwe",1995,10974606
"Zimbabwe",1996,11158363
"Zimbabwe",1997,11369833
"Zimbabwe",1998,11594299
"Zimbabwe",1999,11783451
"Zimbabwe",2000,11892057
"Zimbabwe",2001,11971904
"Zimbabwe",2002,12087661
"Zimbabwe",2003,12232324
"Zimbabwe",2004,12365901
"Zimbabwe",2005,12483433
"Zimbabwe",2006,12636443
"Zimbabwe",2007,12804062
"Zimbabwe",2008,12959154
"Zimbabwe",2009,13142793
"Zimbabwe",2010,13356552
"Zimbabwe",2011,13595422
"Zimbabwe",2012,13817886
"Zimbabwe",2013,14013810
"Zimbabwe",2014,14207367
"Zimbabwe",2015,14399009
"Zimbabwe",2016,14600297
"Zimbabwe",2017,14812484
"Zimbabwe",2018,15034457
"Zimbabwe",2019,15271377
"Zimbabwe",2020,15526888
"Zimbabwe",2021,15797220
"Zimbabwe",2022,16069061
"Zimbabwe",2023,16340829
